race_id,driver_id,lapno,season,location,race_progress,location_cat,rel_compound_num,remaining_pits,used_2_compounds,n_dry,cc_label
71,8,18,2017,Spa,0.4090909090909091,1,1,2,0,3,2
71,33,18,2017,Spa,0.4090909090909091,1,1,2,0,3,2
71,25,19,2017,Spa,0.4318181818181818,1,2,2,0,3,0
71,34,27,2017,Spa,0.6136363636363636,1,1,2,1,3,1
71,11,29,2017,Spa,0.6590909090909091,1,0,1,1,3,2
71,7,29,2017,Spa,0.6590909090909091,1,0,1,1,3,2
71,22,29,2017,Spa,0.6590909090909091,1,0,1,1,3,1
71,9,29,2017,Spa,0.6590909090909091,1,0,1,1,3,2
71,34,29,2017,Spa,0.6590909090909091,1,1,1,1,3,2
71,25,29,2017,Spa,0.6590909090909091,1,0,1,1,3,1
71,36,29,2017,Spa,0.6590909090909091,1,0,1,1,3,2
71,1,30,2017,Spa,0.6818181818181818,1,0,1,1,3,0
71,12,30,2017,Spa,0.6818181818181818,1,0,1,1,3,2
71,15,30,2017,Spa,0.6818181818181818,1,0,1,1,3,0
71,2,30,2017,Spa,0.6818181818181818,1,1,1,1,3,2
71,4,30,2017,Spa,0.6818181818181818,1,0,2,1,3,1
71,8,30,2017,Spa,0.6818181818181818,1,2,1,1,3,2
71,30,30,2017,Spa,0.6818181818181818,1,0,1,1,3,2
71,33,30,2017,Spa,0.6818181818181818,1,2,1,1,3,2
71,4,34,2017,Spa,0.7727272727272727,1,1,1,1,3,2
72,22,3,2017,Monza,0.05660377358490566,2,2,2,0,3,1
72,27,3,2017,Monza,0.05660377358490566,2,1,2,0,3,2
72,7,9,2017,Monza,0.16981132075471697,2,2,1,0,3,1
72,4,11,2017,Monza,0.20754716981132076,2,2,1,0,3,1
72,25,13,2017,Monza,0.24528301886792453,2,2,1,0,3,1
72,11,15,2017,Monza,0.2830188679245283,2,2,1,0,3,1
72,34,16,2017,Monza,0.3018867924528302,2,2,1,0,3,1
72,36,17,2017,Monza,0.32075471698113206,2,2,1,0,3,1
72,8,19,2017,Monza,0.3584905660377358,2,2,1,0,3,1
72,9,21,2017,Monza,0.39622641509433965,2,2,1,0,3,1
72,27,27,2017,Monza,0.5094339622641509,2,2,1,1,3,2
72,12,31,2017,Monza,0.5849056603773585,2,2,1,0,3,1
72,1,32,2017,Monza,0.6037735849056604,2,2,1,0,3,1
72,16,32,2017,Monza,0.6037735849056604,2,2,1,0,3,1
72,15,33,2017,Monza,0.6226415094339622,2,2,1,0,3,1
72,22,34,2017,Monza,0.6415094339622641,2,1,1,1,3,2
72,2,37,2017,Monza,0.6981132075471698,2,1,1,0,3,2
74,34,2,2017,KualaLumpur,0.03571428571428571,2,2,1,0,3,1
74,4,10,2017,KualaLumpur,0.17857142857142858,2,2,1,0,3,1
74,9,11,2017,KualaLumpur,0.19642857142857142,2,2,1,0,3,1
74,22,11,2017,KualaLumpur,0.19642857142857142,2,2,2,0,3,1
74,36,12,2017,KualaLumpur,0.21428571428571427,2,2,1,0,3,1
74,38,12,2017,KualaLumpur,0.21428571428571427,2,2,1,0,3,1
74,33,13,2017,KualaLumpur,0.23214285714285715,2,2,1,0,3,1
74,30,13,2017,KualaLumpur,0.23214285714285715,2,2,1,0,3,1
74,1,26,2017,KualaLumpur,0.4642857142857143,2,2,1,0,3,1
74,5,26,2017,KualaLumpur,0.4642857142857143,2,2,1,0,3,1
74,27,27,2017,KualaLumpur,0.48214285714285715,2,2,1,0,3,1
74,12,27,2017,KualaLumpur,0.48214285714285715,2,1,1,0,3,2
74,15,28,2017,KualaLumpur,0.5,2,2,1,0,3,1
74,2,29,2017,KualaLumpur,0.5178571428571429,2,2,1,0,3,1
74,16,30,2017,KualaLumpur,0.5357142857142857,2,2,1,0,3,1
74,22,33,2017,KualaLumpur,0.5892857142857143,2,1,1,1,3,2
75,31,2,2017,Suzuka,0.03773584905660377,1,1,3,0,3,2
75,31,3,2017,Suzuka,0.05660377358490566,1,2,2,1,3,1
75,33,9,2017,Suzuka,0.16981132075471697,1,2,2,0,3,1
75,9,17,2017,Suzuka,0.32075471698113206,1,2,1,0,3,1
75,4,19,2017,Suzuka,0.3584905660377358,1,2,1,0,3,1
75,34,20,2017,Suzuka,0.37735849056603776,1,2,1,0,3,1
75,27,21,2017,Suzuka,0.39622641509433965,1,2,1,0,3,1
75,16,21,2017,Suzuka,0.39622641509433965,1,2,1,0,3,1
75,1,22,2017,Suzuka,0.41509433962264153,1,2,1,0,3,1
75,38,22,2017,Suzuka,0.41509433962264153,1,2,2,0,3,1
75,22,23,2017,Suzuka,0.4339622641509434,1,2,1,0,3,1
75,2,25,2017,Suzuka,0.4716981132075472,1,2,1,0,3,1
75,5,25,2017,Suzuka,0.4716981132075472,1,2,1,0,3,1
75,31,25,2017,Suzuka,0.4716981132075472,1,1,1,1,3,1
75,11,28,2017,Suzuka,0.5283018867924528,1,1,1,0,3,2
75,15,30,2017,Suzuka,0.5660377358490566,1,1,1,0,3,2
75,33,34,2017,Suzuka,0.6415094339622641,1,1,1,1,3,2
75,30,39,2017,Suzuka,0.7358490566037735,1,1,1,0,3,2
75,38,39,2017,Suzuka,0.7358490566037735,1,1,1,1,3,2
76,39,8,2017,Austin,0.14285714285714285,2,2,2,0,3,1
76,36,10,2017,Austin,0.17857142857142858,2,1,2,0,3,0
76,16,12,2017,Austin,0.21428571428571427,2,2,1,0,3,0
76,34,14,2017,Austin,0.25,2,2,1,0,3,0
76,12,16,2017,Austin,0.2857142857142857,2,2,2,0,3,0
76,22,16,2017,Austin,0.2857142857142857,2,2,1,0,3,0
76,8,17,2017,Austin,0.30357142857142855,2,2,1,0,3,0
76,15,18,2017,Austin,0.32142857142857145,2,2,1,0,3,0
76,1,19,2017,Austin,0.3392857142857143,2,2,1,0,3,0
76,25,19,2017,Austin,0.3392857142857143,2,2,1,0,3,0
76,11,20,2017,Austin,0.35714285714285715,2,2,1,0,3,0
76,19,21,2017,Austin,0.375,2,1,1,0,3,0
76,27,24,2017,Austin,0.42857142857142855,2,1,2,0,3,0
76,33,25,2017,Austin,0.44642857142857145,2,1,1,0,3,2
76,9,29,2017,Austin,0.5178571428571429,2,1,1,0,3,2
76,39,35,2017,Austin,0.625,2,1,1,1,3,1
76,36,36,2017,Austin,0.6428571428571429,2,0,1,1,3,2
76,27,37,2017,Austin,0.6607142857142857,2,0,1,1,3,1
76,12,38,2017,Austin,0.6785714285714286,2,0,1,1,3,1
77,12,1,2017,MexicoCity,0.014084507042253521,2,2,2,0,3,0
77,1,1,2017,MexicoCity,0.014084507042253521,2,2,2,0,3,0
77,9,3,2017,MexicoCity,0.04225352112676056,2,2,1,0,3,0
77,31,4,2017,MexicoCity,0.056338028169014086,2,2,1,0,3,0
77,16,18,2017,MexicoCity,0.2535211267605634,2,2,2,0,3,0
77,34,20,2017,MexicoCity,0.28169014084507044,2,2,1,0,3,0
77,4,31,2017,MexicoCity,0.43661971830985913,2,2,1,0,3,0
77,33,31,2017,MexicoCity,0.43661971830985913,2,2,1,0,3,1
77,38,31,2017,MexicoCity,0.43661971830985913,2,2,1,0,3,1
77,22,31,2017,MexicoCity,0.43661971830985913,2,1,2,0,3,0
77,1,31,2017,MexicoCity,0.43661971830985913,2,0,1,1,3,1
77,27,32,2017,MexicoCity,0.4507042253521127,2,2,1,0,3,1
77,15,32,2017,MexicoCity,0.4507042253521127,2,2,1,0,3,1
77,11,32,2017,MexicoCity,0.4507042253521127,2,2,1,0,3,0
77,36,32,2017,MexicoCity,0.4507042253521127,2,2,1,0,3,1
77,12,32,2017,MexicoCity,0.4507042253521127,2,0,1,1,3,2
77,5,32,2017,MexicoCity,0.4507042253521127,2,1,1,0,3,2
77,16,50,2017,MexicoCity,0.704225352112676,2,0,1,1,3,2
77,22,62,2017,MexicoCity,0.8732394366197183,2,0,1,1,3,2
78,31,1,2017,SaoPaulo,0.014084507042253521,1,2,3,0,3,1
79,33,12,2017,YasMarina,0.21818181818181817,3,2,1,0,3,1
79,27,14,2017,YasMarina,0.2545454545454545,3,2,1,0,3,1
79,11,15,2017,YasMarina,0.2727272727272727,3,2,1,0,3,1
79,16,16,2017,YasMarina,0.2909090909090909,3,2,1,0,3,1
79,7,17,2017,YasMarina,0.3090909090909091,3,2,1,0,3,1
79,12,20,2017,YasMarina,0.36363636363636365,3,2,1,0,3,1
79,15,21,2017,YasMarina,0.38181818181818183,3,2,1,0,3,1
79,5,21,2017,YasMarina,0.38181818181818183,3,2,1,0,3,1
79,9,22,2017,YasMarina,0.4,3,2,1,0,3,1
79,4,22,2017,YasMarina,0.4,3,2,1,0,3,1
79,1,24,2017,YasMarina,0.43636363636363634,3,2,1,0,3,1
79,39,26,2017,YasMarina,0.4727272727272727,3,1,1,0,3,2
79,31,28,2017,YasMarina,0.509090909090909,3,1,1,0,3,2
79,34,31,2017,YasMarina,0.5636363636363636,3,2,1,0,3,1
79,22,32,2017,YasMarina,0.5818181818181818,3,2,1,0,3,1
80,39,1,2018,Melbourne,0.017241379310344827,2,1,2,0,3,0
80,11,18,2018,Melbourne,0.3103448275862069,2,2,1,0,3,0
80,1,19,2018,Melbourne,0.3275862068965517,2,2,1,0,3,0
80,40,20,2018,Melbourne,0.3448275862068966,2,1,2,0,3,0
80,27,21,2018,Melbourne,0.3620689655172414,2,1,1,0,3,0
80,25,22,2018,Melbourne,0.3793103448275862,2,2,1,0,3,0
80,39,22,2018,Melbourne,0.3793103448275862,2,0,1,1,3,2
80,34,23,2018,Melbourne,0.39655172413793105,2,2,1,0,3,0
80,7,24,2018,Melbourne,0.41379310344827586,2,2,1,0,3,0
80,16,24,2018,Melbourne,0.41379310344827586,2,2,1,0,3,0
80,33,25,2018,Melbourne,0.43103448275862066,2,2,1,0,3,1
80,15,25,2018,Melbourne,0.43103448275862066,2,2,1,0,3,1
80,36,25,2018,Melbourne,0.43103448275862066,2,1,2,0,3,0
80,12,26,2018,Melbourne,0.4482758620689655,2,2,1,0,3,0
80,2,26,2018,Melbourne,0.4482758620689655,2,1,1,0,3,0
80,5,26,2018,Melbourne,0.4482758620689655,2,2,1,0,3,0
80,40,27,2018,Melbourne,0.46551724137931033,2,0,1,1,3,2
80,36,29,2018,Melbourne,0.5,2,0,1,1,3,2
81,40,3,2018,Sakhir,0.05263157894736842,1,1,2,0,3,0
81,33,10,2018,Sakhir,0.17543859649122806,1,2,2,0,3,1
81,36,10,2018,Sakhir,0.17543859649122806,1,1,2,0,3,2
81,4,13,2018,Sakhir,0.22807017543859648,1,2,2,0,3,2
81,5,14,2018,Sakhir,0.24561403508771928,1,1,2,0,3,0
81,38,15,2018,Sakhir,0.2631578947368421,1,2,2,0,3,1
81,7,15,2018,Sakhir,0.2631578947368421,1,2,2,0,3,1
81,34,15,2018,Sakhir,0.2631578947368421,1,2,2,0,3,0
81,25,16,2018,Sakhir,0.2807017543859649,1,2,2,0,3,2
81,12,18,2018,Sakhir,0.3157894736842105,1,2,1,0,3,1
81,22,18,2018,Sakhir,0.3157894736842105,1,2,3,0,3,1
81,15,20,2018,Sakhir,0.3508771929824561,1,2,1,0,3,0
81,41,22,2018,Sakhir,0.38596491228070173,1,1,2,0,3,0
81,19,23,2018,Sakhir,0.40350877192982454,1,1,1,0,3,0
81,1,26,2018,Sakhir,0.45614035087719296,1,1,1,0,3,0
81,25,26,2018,Sakhir,0.45614035087719296,1,2,1,0,3,1
81,4,27,2018,Sakhir,0.47368421052631576,1,2,1,0,3,1
81,33,28,2018,Sakhir,0.49122807017543857,1,1,1,1,3,0
81,22,30,2018,Sakhir,0.5263157894736842,1,1,2,1,3,2
81,36,30,2018,Sakhir,0.5263157894736842,1,2,1,1,3,0
81,38,34,2018,Sakhir,0.5964912280701754,1,1,1,1,3,2
81,40,34,2018,Sakhir,0.5964912280701754,1,0,1,1,3,2
81,34,35,2018,Sakhir,0.6140350877192983,1,0,1,1,3,1
81,7,39,2018,Sakhir,0.6842105263157895,1,1,1,1,3,2
81,5,39,2018,Sakhir,0.6842105263157895,1,0,1,1,3,2
81,41,40,2018,Sakhir,0.7017543859649122,1,0,1,1,3,2
81,22,45,2018,Sakhir,0.7894736842105263,1,2,1,1,3,2
82,34,11,2018,Shanghai,0.19642857142857142,2,1,2,0,3,1
82,25,12,2018,Shanghai,0.21428571428571427,2,2,2,0,3,0
82,16,12,2018,Shanghai,0.21428571428571427,2,2,2,0,3,1
82,7,13,2018,Shanghai,0.23214285714285715,2,2,2,0,3,0
82,27,17,2018,Shanghai,0.30357142857142855,2,2,2,0,3,0
82,2,17,2018,Shanghai,0.30357142857142855,2,2,2,0,3,0
82,1,18,2018,Shanghai,0.32142857142857145,2,1,1,0,3,0
82,15,19,2018,Shanghai,0.3392857142857143,2,1,1,0,3,0
82,12,20,2018,Shanghai,0.35714285714285715,2,1,1,0,3,0
82,33,22,2018,Shanghai,0.39285714285714285,2,1,1,0,3,0
82,36,23,2018,Shanghai,0.4107142857142857,2,1,1,0,3,0
82,4,24,2018,Shanghai,0.42857142857142855,2,1,1,0,3,0
82,11,27,2018,Shanghai,0.48214285714285715,2,1,1,0,3,0
82,41,28,2018,Shanghai,0.5,2,1,2,0,3,0
82,5,29,2018,Shanghai,0.5178571428571429,2,1,1,0,3,0
82,27,31,2018,Shanghai,0.5535714285714286,2,0,1,1,3,1
82,2,31,2018,Shanghai,0.5535714285714286,2,0,1,1,3,1
82,7,31,2018,Shanghai,0.5535714285714286,2,0,1,1,3,1
82,25,31,2018,Shanghai,0.5535714285714286,2,0,1,1,3,1
82,34,31,2018,Shanghai,0.5535714285714286,2,1,1,0,3,2
82,16,32,2018,Shanghai,0.5714285714285714,2,1,1,1,3,1
82,41,33,2018,Shanghai,0.5892857142857143,2,0,1,1,3,1
83,11,1,2018,Baku,0.0196078431372549,2,2,2,0,3,0
83,39,1,2018,Baku,0.0196078431372549,2,0,3,0,3,2
83,16,2,2018,Baku,0.0392156862745098,2,2,2,0,3,0
83,22,2,2018,Baku,0.0392156862745098,2,0,2,0,3,1
83,38,12,2018,Baku,0.23529411764705882,2,2,2,0,3,0
83,25,15,2018,Baku,0.29411764705882354,2,2,2,0,3,0
83,19,18,2018,Baku,0.35294117647058826,2,0,3,0,3,2
83,1,22,2018,Baku,0.43137254901960786,2,1,2,0,3,0
83,39,22,2018,Baku,0.43137254901960786,2,2,2,1,3,1
83,36,23,2018,Baku,0.45098039215686275,2,1,2,0,3,0
83,40,24,2018,Baku,0.47058823529411764,2,1,2,0,3,0
83,12,30,2018,Baku,0.5882352941176471,2,1,2,0,3,0
83,19,36,2018,Baku,0.7058823529411765,2,2,2,1,3,2
83,4,39,2018,Baku,0.7647058823529411,2,0,1,0,3,2
83,38,39,2018,Baku,0.7647058823529411,2,0,1,1,3,2
83,39,39,2018,Baku,0.7647058823529411,2,1,1,1,3,2
83,15,40,2018,Baku,0.7843137254901961,2,1,1,0,3,2
83,12,40,2018,Baku,0.7843137254901961,2,0,1,1,3,2
83,1,40,2018,Baku,0.7843137254901961,2,0,1,1,3,2
83,11,40,2018,Baku,0.7843137254901961,2,0,1,1,3,2
83,16,40,2018,Baku,0.7843137254901961,2,0,1,1,3,1
83,22,40,2018,Baku,0.7843137254901961,2,1,1,1,3,2
83,25,40,2018,Baku,0.7843137254901961,2,0,1,1,3,2
83,40,40,2018,Baku,0.7843137254901961,2,0,1,1,3,2
83,36,40,2018,Baku,0.7843137254901961,2,0,1,1,3,2
83,5,40,2018,Baku,0.7843137254901961,2,0,1,0,3,2
84,39,1,2018,Catalunya,0.015151515151515152,1,1,2,0,3,0
84,41,1,2018,Catalunya,0.015151515151515152,1,1,3,0,3,0
84,12,17,2018,Catalunya,0.25757575757575757,1,1,2,0,3,0
84,15,19,2018,Catalunya,0.2878787878787879,1,1,1,0,3,0
84,40,20,2018,Catalunya,0.30303030303030304,1,1,1,0,3,0
84,36,20,2018,Catalunya,0.30303030303030304,1,1,1,0,3,0
84,5,21,2018,Catalunya,0.3181818181818182,1,2,1,0,3,0
84,41,24,2018,Catalunya,0.36363636363636365,1,0,2,1,3,0
84,1,25,2018,Catalunya,0.3787878787878788,1,1,1,0,3,0
84,25,25,2018,Catalunya,0.3787878787878788,1,1,1,0,3,0
84,16,26,2018,Catalunya,0.3939393939393939,1,1,2,0,3,0
84,4,32,2018,Catalunya,0.48484848484848486,1,1,1,0,3,0
84,2,33,2018,Catalunya,0.5,1,1,1,0,3,0
84,39,33,2018,Catalunya,0.5,1,0,1,1,3,0
84,27,34,2018,Catalunya,0.5151515151515151,1,1,1,0,3,0
84,33,34,2018,Catalunya,0.5151515151515151,1,1,1,0,3,0
84,19,35,2018,Catalunya,0.5303030303030303,1,0,1,0,3,1
84,16,40,2018,Catalunya,0.6060606060606061,1,0,1,1,3,1
84,12,41,2018,Catalunya,0.6212121212121212,1,0,1,1,3,0
84,41,41,2018,Catalunya,0.6212121212121212,1,0,1,1,3,2
85,1,12,2018,MonteCarlo,0.15384615384615385,3,2,1,0,3,1
85,22,15,2018,MonteCarlo,0.19230769230769232,3,1,2,0,3,0
85,12,16,2018,MonteCarlo,0.20512820512820512,3,2,1,0,3,1
85,25,16,2018,MonteCarlo,0.20512820512820512,3,2,1,0,3,1
85,2,17,2018,MonteCarlo,0.21794871794871795,3,2,1,0,3,1
85,11,17,2018,MonteCarlo,0.21794871794871795,3,2,1,0,3,1
85,15,17,2018,MonteCarlo,0.21794871794871795,3,2,1,0,3,0
85,19,17,2018,MonteCarlo,0.21794871794871795,3,1,1,0,3,0
85,4,17,2018,MonteCarlo,0.21794871794871795,3,1,1,0,3,0
85,33,20,2018,MonteCarlo,0.2564102564102564,3,1,1,0,3,0
85,16,21,2018,MonteCarlo,0.2692307692307692,3,2,1,0,3,0
85,34,23,2018,MonteCarlo,0.2948717948717949,3,2,1,0,3,0
85,38,37,2018,MonteCarlo,0.47435897435897434,3,2,1,0,3,0
85,27,47,2018,MonteCarlo,0.6025641025641025,3,1,1,0,3,2
85,7,50,2018,MonteCarlo,0.6410256410256411,3,1,1,0,3,2
85,22,68,2018,MonteCarlo,0.8717948717948718,3,0,1,1,3,2
86,19,1,2018,Montreal,0.014705882352941176,3,1,1,0,3,0
86,16,9,2018,Montreal,0.1323529411764706,3,2,2,0,3,0
86,34,11,2018,Montreal,0.16176470588235295,3,2,1,0,3,0
86,7,13,2018,Montreal,0.19117647058823528,3,2,1,0,3,0
86,25,14,2018,Montreal,0.20588235294117646,3,2,1,0,3,0
86,27,16,2018,Montreal,0.23529411764705882,3,2,1,0,3,0
86,1,16,2018,Montreal,0.23529411764705882,3,1,1,0,3,0
86,2,17,2018,Montreal,0.25,3,2,1,0,3,0
86,40,19,2018,Montreal,0.27941176470588236,3,1,1,0,3,0
86,4,22,2018,Montreal,0.3235294117647059,3,1,1,0,3,0
86,38,23,2018,Montreal,0.3382352941176471,3,2,1,0,3,0
86,11,32,2018,Montreal,0.47058823529411764,3,1,1,0,3,0
86,15,36,2018,Montreal,0.5294117647058824,3,1,1,0,3,0
86,12,37,2018,Montreal,0.5441176470588235,3,1,1,0,3,0
86,16,44,2018,Montreal,0.6470588235294118,3,0,1,1,3,0
86,22,48,2018,Montreal,0.7058823529411765,3,1,1,0,3,0
87,41,1,2018,LeCastellet,0.018867924528301886,2,2,1,0,3,0
87,12,1,2018,LeCastellet,0.018867924528301886,2,2,2,0,3,0
87,27,25,2018,LeCastellet,0.4716981132075472,2,1,1,0,3,0
87,25,26,2018,LeCastellet,0.49056603773584906,2,2,1,0,3,0
87,2,28,2018,LeCastellet,0.5283018867924528,2,1,1,0,3,0
87,4,28,2018,LeCastellet,0.5283018867924528,2,2,1,0,3,0
87,40,31,2018,LeCastellet,0.5849056603773585,2,2,1,0,3,1
87,1,33,2018,LeCastellet,0.6226415094339622,2,1,1,0,3,0
87,11,34,2018,LeCastellet,0.6415094339622641,2,2,1,0,3,1
87,22,34,2018,LeCastellet,0.6415094339622641,2,2,1,0,3,1
87,19,35,2018,LeCastellet,0.660377358490566,2,1,1,0,3,2
87,7,37,2018,LeCastellet,0.6981132075471698,2,0,1,0,3,2
87,39,38,2018,LeCastellet,0.7169811320754716,2,2,1,0,3,1
87,15,39,2018,LeCastellet,0.7358490566037735,2,0,1,0,3,1
87,12,40,2018,LeCastellet,0.7547169811320755,2,0,1,1,3,2
87,33,40,2018,LeCastellet,0.7547169811320755,2,1,1,0,3,2
88,33,1,2018,Spielberg,0.014084507042253521,2,1,2,0,3,0
88,27,15,2018,Spielberg,0.2112676056338028,2,1,1,0,3,0
88,11,15,2018,Spielberg,0.2112676056338028,2,2,1,0,3,0
88,12,15,2018,Spielberg,0.2112676056338028,2,2,1,0,3,0
88,22,15,2018,Spielberg,0.2112676056338028,2,2,1,0,3,0
88,34,15,2018,Spielberg,0.2112676056338028,2,1,1,0,3,0
88,25,15,2018,Spielberg,0.2112676056338028,2,2,2,0,3,0
88,36,15,2018,Spielberg,0.2112676056338028,2,2,1,0,3,0
88,38,15,2018,Spielberg,0.2112676056338028,2,1,1,0,3,0
88,40,15,2018,Spielberg,0.2112676056338028,2,1,1,0,3,0
88,5,15,2018,Spielberg,0.2112676056338028,2,1,1,0,3,0
88,41,24,2018,Spielberg,0.3380281690140845,2,1,2,0,3,0
88,16,27,2018,Spielberg,0.38028169014084506,2,1,1,0,3,0
88,4,28,2018,Spielberg,0.39436619718309857,2,2,1,0,3,0
88,25,34,2018,Spielberg,0.4788732394366197,2,0,1,1,3,1
88,33,40,2018,Spielberg,0.5633802816901409,2,0,1,1,3,0
88,19,45,2018,Spielberg,0.6338028169014085,2,0,1,0,3,1
88,41,60,2018,Spielberg,0.8450704225352113,2,0,1,1,3,2
89,11,13,2018,Silverstone,0.25,1,2,2,0,3,1
89,5,13,2018,Silverstone,0.25,1,2,2,0,3,1
89,16,13,2018,Silverstone,0.25,1,2,2,0,3,1
89,27,17,2018,Silverstone,0.3269230769230769,1,2,2,0,3,1
89,2,18,2018,Silverstone,0.34615384615384615,1,2,2,0,3,1
89,34,19,2018,Silverstone,0.36538461538461536,1,2,1,0,3,1
89,12,20,2018,Silverstone,0.38461538461538464,1,2,2,0,3,1
89,7,20,2018,Silverstone,0.38461538461538464,1,1,1,0,3,0
89,38,20,2018,Silverstone,0.38461538461538464,1,2,2,0,3,1
89,15,21,2018,Silverstone,0.40384615384615385,1,2,1,0,3,1
89,33,21,2018,Silverstone,0.40384615384615385,1,2,2,0,3,1
89,41,21,2018,Silverstone,0.40384615384615385,1,2,1,0,3,1
89,1,25,2018,Silverstone,0.4807692307692308,1,2,1,0,3,1
89,4,25,2018,Silverstone,0.4807692307692308,1,2,1,0,3,1
89,2,30,2018,Silverstone,0.5769230769230769,1,1,1,1,3,2
89,36,30,2018,Silverstone,0.5769230769230769,1,1,1,0,3,2
89,5,32,2018,Silverstone,0.6153846153846154,1,1,1,1,3,2
89,38,32,2018,Silverstone,0.6153846153846154,1,1,1,1,3,2
89,16,32,2018,Silverstone,0.6153846153846154,1,1,1,1,3,2
89,12,33,2018,Silverstone,0.6346153846153846,1,1,1,1,3,2
89,27,33,2018,Silverstone,0.6346153846153846,1,1,1,1,3,2
89,11,33,2018,Silverstone,0.6346153846153846,1,1,1,1,3,2
89,33,33,2018,Silverstone,0.6346153846153846,1,1,1,1,3,2
91,19,6,2018,Budapest,0.08571428571428572,2,2,1,0,3,0
91,11,14,2018,Budapest,0.2,2,2,2,0,3,1
91,15,15,2018,Budapest,0.21428571428571427,2,2,1,0,3,1
91,16,22,2018,Budapest,0.3142857142857143,2,2,1,0,3,1
91,7,23,2018,Budapest,0.32857142857142857,2,1,2,0,3,0
91,39,24,2018,Budapest,0.34285714285714286,2,2,1,0,3,0
91,1,25,2018,Budapest,0.35714285714285715,2,2,1,0,3,1
91,25,25,2018,Budapest,0.35714285714285715,2,1,1,0,3,0
91,22,29,2018,Budapest,0.4142857142857143,2,2,1,0,3,1
91,4,31,2018,Budapest,0.44285714285714284,2,2,1,0,3,1
91,38,32,2018,Budapest,0.45714285714285713,2,2,1,0,3,1
91,11,38,2018,Budapest,0.5428571428571428,2,1,1,1,3,1
91,12,39,2018,Budapest,0.5571428571428572,2,1,1,0,3,2
91,5,39,2018,Budapest,0.5571428571428572,2,1,1,0,3,0
91,34,39,2018,Budapest,0.5571428571428572,2,1,1,0,3,2
91,2,44,2018,Budapest,0.6285714285714286,2,1,1,0,3,2
91,7,50,2018,Budapest,0.7142857142857143,2,0,1,1,3,2
92,15,2,2018,Spa,0.045454545454545456,1,1,2,0,3,2
92,33,2,2018,Spa,0.045454545454545456,1,1,2,0,3,0
92,1,21,2018,Spa,0.4772727272727273,1,2,1,0,3,1
92,12,22,2018,Spa,0.5,1,2,1,0,3,1
92,25,22,2018,Spa,0.5,1,0,1,0,3,2
92,22,23,2018,Spa,0.5227272727272727,1,2,1,0,3,1
92,36,23,2018,Spa,0.5227272727272727,1,1,1,0,3,2
92,34,24,2018,Spa,0.5454545454545454,1,2,1,0,3,1
92,41,24,2018,Spa,0.5454545454545454,1,1,1,0,3,2
92,16,25,2018,Spa,0.5681818181818182,1,2,1,0,3,1
92,38,25,2018,Spa,0.5681818181818182,1,2,1,0,3,1
92,27,26,2018,Spa,0.5909090909090909,1,2,1,0,3,1
92,4,26,2018,Spa,0.5909090909090909,1,2,1,0,3,1
92,19,26,2018,Spa,0.5909090909090909,1,1,1,0,3,2
92,33,28,2018,Spa,0.6363636363636364,1,0,1,1,3,2
92,15,29,2018,Spa,0.6590909090909091,1,2,1,1,3,1
92,39,31,2018,Spa,0.7045454545454546,1,1,1,0,3,2
93,7,1,2018,Monza,0.018867924528301886,2,2,2,0,3,1
93,12,1,2018,Monza,0.018867924528301886,2,2,2,0,3,1
93,19,1,2018,Monza,0.018867924528301886,2,1,2,0,3,2
93,11,20,2018,Monza,0.37735849056603776,2,2,1,0,3,1
93,33,24,2018,Monza,0.4528301886792453,2,2,1,0,3,1
93,27,26,2018,Monza,0.49056603773584906,2,2,1,0,3,1
93,1,28,2018,Monza,0.5283018867924528,2,2,1,0,3,1
93,12,29,2018,Monza,0.5471698113207547,2,1,1,1,3,2
93,38,34,2018,Monza,0.6415094339622641,2,2,1,0,3,1
93,40,34,2018,Monza,0.6415094339622641,2,1,1,0,3,2
93,36,35,2018,Monza,0.660377358490566,2,2,1,0,3,1
93,15,36,2018,Monza,0.6792452830188679,2,2,1,0,3,1
93,41,37,2018,Monza,0.6981132075471698,2,2,1,0,3,1
93,34,38,2018,Monza,0.7169811320754716,2,2,1,0,3,1
93,16,39,2018,Monza,0.7358490566037735,2,2,1,0,3,1
93,25,39,2018,Monza,0.7358490566037735,2,2,1,0,3,1
93,7,41,2018,Monza,0.7735849056603774,2,1,1,1,3,2
93,19,42,2018,Monza,0.7924528301886793,2,2,1,1,3,2
94,12,14,2018,Singapore,0.22950819672131148,3,2,1,0,3,1
94,1,15,2018,Singapore,0.2459016393442623,3,2,1,0,3,0
94,7,15,2018,Singapore,0.2459016393442623,3,2,1,0,3,1
94,15,16,2018,Singapore,0.26229508196721313,3,2,1,0,3,0
94,22,16,2018,Singapore,0.26229508196721313,3,2,1,0,3,0
94,27,17,2018,Singapore,0.2786885245901639,3,2,1,0,3,0
94,11,22,2018,Singapore,0.36065573770491804,3,2,1,0,3,0
94,38,26,2018,Singapore,0.4262295081967213,3,2,1,0,3,1
94,2,27,2018,Singapore,0.4426229508196721,3,2,1,0,3,1
94,25,37,2018,Singapore,0.6065573770491803,3,1,1,0,3,0
94,5,38,2018,Singapore,0.6229508196721312,3,1,1,0,3,0
94,40,38,2018,Singapore,0.6229508196721312,3,1,1,0,3,2
94,36,40,2018,Singapore,0.6557377049180327,3,0,1,0,3,1
94,33,43,2018,Singapore,0.7049180327868853,3,1,1,0,3,0
